source_id,shop_name,manager_name,raw_latitude,raw_longitude,reason
115978,مواد غدایی خلیل زاده1,امیر خلیل زاده,,,null
115980,سوپر مارکت صبا3,بهنام حقیقی,,,null
115981,هایپر استار11,روح الله صالحی,,,null
115982,سوپر مارکت امیر رضا5,سید محمدحسین احمدی,,,null
115983,سوپر مارکت دهکده9,قاسم فرهانی,,,null
115984,سوپر تک2,محمد علی یزدان پناه,,,null
115985,سوپر رنگ نبوت1,بهرام بابائی مقدم,,,null
115986,سوپر مهدی3,سید مرتضی احمدی,,,null
115989,سوپر مارکت سجاد3,فریدون اعتمادی فر,,,null
115990,سوپر مارکت ارشیا2,علی آهنجانی,,,null
115991,سوپر مارکت مروارید2,قدرت اله صابر,,,null
115992,مواد غذایی برند1,سیدنعمت مرتضی پور ملکشاه,,,null
115993,فروشگاه هاشمی1,هادی هاشمی,,,null
115994,سوپر مارکت ونوشه2,سیدحسین قاضی حسینی,,,null
115995,ونوشه1,محمد هاشمی نیا,,,null
115996,فروشگاه مواد غذایی نگین1,محمد علی عشریه,,,null
115998,مواد غذایی شهر کوهی1,عبد الله کوهی,,,null
115999,سوپر مارکت رایان1,مسعود علی نسب,,,null
116001,آمل توشه هراز1,علی محمد الیاسی,,,null
116003,سوپر مارکت لبنیات سبز11,علی تنکابنی,,,null
116004,سوپر مارکت عماد11,عمادالدین دریاباری,,,null
116007,سوپر مارکت فرسیو1,بهنام سقایی اسکی,,,null
116008,مواد غذایی کاظمی1,عبد اله کاظمی اسکی,,,null
116009,سوپر مارکت آمله1,محمد حسن تیموری راد,,,null
116011,سوپر پارسیان1,احمد نوری,,,null
116012,لوازم سفره گلریز1,احمد امانی,,,null
116013,سوپر مارکت ایرانی1,مجید حبشی,,,null
116014,سوپر مارکت هاتف1,سید یوسف هاشمی مقدم,,,null
116015,سوپر مهران11,مهران روح پرور,,,null
116017,سوپر سوغات مهبد1,محمد خاکی,,,null
116019,ارزانکده امیر1,امیر حمیدی نیا,,,null
116020,فروشگاه ماندگار1,ناصر عسلی,,,null
116021,سوپر مارکت سهند1,روح الله امیر صالحی,,,null
116023,سوپر مارکت محسن7,سید محسن زمانی,,,null
116025,سوپر مارکت گلدیس1,ایرج کردیان,,,null
116026,سوپر مارکت فلاح11,نادعلی فلاح,,,null
116027,سیاه پور1,محمدتقی سیاه پور,,,null
116030,عسل چهل گیاه کوهپایه نیاک1,حسین صادقی حسنی,,,null
116032,سوپر مارکت آمل1,محمد مینوی,,,null
116033,مواد غذایی صیادی1,محمد صیادی,,,null
116034,سوپر مارکت شونا دشت1,حمید جلیلی,,,null
116035,سوپر مارکت یاس5,روح اله بابائی,,,null
116036,سوغات شمال برادران مثنایی1,محمد مثنایی,,,null
116037,سوپر مارکت صبا11,محمد آقاجانی,,,null
116038,مواد غذایی محمد11,صدیقه حسین نژاد,,,null
116039,ارزانکده پارسیان11,دانیال رضاپور,,,null
116040,ارزانکده کیان1,سیدمحمد تقی زاده,,,null
116041,سوپر مارکت عزیز پور1,حسن عزیز پور,,,null
116042,سوپر مارکت یاسین4,ستار ملکی,,,null
116043,سوپر مارکت فیروزی1,باباجان فیروزی,,,null
116044,مواد غذایی پیمان1,حشمت اله علی زاده,,,null
116046,سوپر مارکت ابراهیم زاده11,مجتبی ابراهیم زاده,,,null
116047,سوپر مارکت طاهر1,ناصر رضائی,,,null
116048,سوپر مارکت مهرداد1,مهرداد لطفی,,,null
116049,سوپر مارکت سجاد4,حجت اله توکلی,,,null
116050,سوپر مارکت کوهستان2,ابراهیم صادقی,,,null
116051,سوپر مارکت رهگذر3,عبد الرضا فتاحی,,,null
116052,پخش مواد غذایی آبان1,عباس گلچوبی عمران,,,null
116053,سوپر مارکت پاشا3,نصر اله حسینی ولد,,,null
116054,سوپر مارکت دوستان3,مهرداد مسعودیان,,,null
116056,سوپر مارکت محسنی1,حسن محسنی,,,null
116057,سوپر سوغات خاطرات شمال1,ابوالفضل رضایی,,,null
116058,سوپر سوغات بوران1,همت عزیزی,,,null
116059,سوپر سوغات بوران11,حسام ابراهیم زاده,,,null
116060,سوپر مارکت رهگذر4,جعفر خواجوی,,,null
116062,سوپر مارکت زیتون11,حمید حکمتی نیا,,,null
116064,سوپر مارکت سید111,سید حسن قاضی حسینی,,,null
116065,مواد غذایی رشیدی1,نادر رشیدی,,,null
116066,تی پیک1,مهدی نیازی,,,null
116068,مواد غذایی نیما1,پیمان علی اورنگیان,,,null
116069,مواد غذایی حبیب1,غلامرضا آدابی,,,null
116070,سوپر مارکت فاخری1,اکبر فاخری نیا,,,null
116071,مواد غذایی فرهنگ11,حسن کوهی مقدم,,,null
116074,سوپر مارکت اکبر1,پری بابارضوانی,,,null
116075,پخش مواد غذایی شعبانی1,یاور شعبانی,,,null
116076,سوپر مارکت فرهنگشهر1,سید حسن رضایی,,,null
116078,سوپر مارکت پدیده11,عباس ولی پور لندی,,,null
116079,سوپر مارکت رضا35,رضا اقا جان,,,null
116080,سوپر مارکت ولی عصر1,علی اکبر ساکت تبار,,,null
116081,سوپر مارکت کریمی11,رحمان کریمی,,,null
116082,سوپر مارکت شیرازی11,مرتضی تقی نیا شیرازی,,,null
116083,مواد غذایی سوگند1,حسن طهماسبی,,,null
116084,سوپر مارکت امین10,محمد رضا اکبری,,,null
116085,مواد غذایی آریا پخش1,سعید مقدس نیاکی,,,null
116086,مواد غذایی شیرازی1,مسعود شیرازی,,,null
116089,سوپر مارکت ایلیا7,ایرج دهپناه,,,null
116090,سوپر مارکت سالار6,اصغر حسین پور,,,null
116091,سوپر مارکت نمونه2,اصغر کوهی,,,null
116092,سوپر مارکت رحیمی11,اسماعیل رحیمی,,,null
116094,سوپر مارکت محسنی11,سیدیعقوب محسنی,,,null
116095,مواد غذایی شعبانی1,علی شعبانی,,,null
116096,سوپر مارکت پارسیان3,میلاد قربانی,,,null
116097,پخش مواد غذایی خوشنام1,بابک نائیجیان,,,null
116098,سوپر مارکت توسلی1,علی توسلی,,,null
116099,سوپر مارکت امام رضا1,حمید بابائیاندیوا,,,null
